DIVISIO_TERRITORIAL;TIPUS_VEHICLE;DESCRIP_TARIFA;POTENCIA;CILINDRADA;PLACES;DECODE(TIPUS_VEHICLE,'CAMION',CARREGA,'REMOLQUE',CARREGA,NULL);MARCA;NR_VEHICLES
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Rieju;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Yamaha;7
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;82;2;;Yamaha;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;89;2;;Honda;7
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;101;2;;Honda;8
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;101;2;;Honda;10
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;101;2;;Yamaha;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;123;2;;Montesa;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;121;2;;Vespa;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;121;2;;Vespa;10
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;124;2;;Honda;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;124;2;;Peugeot;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;2;161;2;;Vespa;4
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;2;239;2;;Yamaha;6
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;2;239;2;;Yamaha;15
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;2;249;2;;Suzuki;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;2;150;2;;Piaggio;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;2;249;2;;Yamaha;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;197;2;;Vespa;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;197;2;;Vespa;5
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;234;2;;Honda;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;234;2;;Honda;9
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;244;2;;Bultaco;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;246;2;;Ossa;4
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;197;2;;Vespa;7
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;200;2;;Vespa;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;3;250;2;;Montesa;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;2;279;2;;Honda;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;2;279;2;;Honda;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;2;298;2;;Kymco;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;3;340;2;;Ducati;4
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;3;423;2;;Sanglas;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;3;305;1;;Montesa;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;326;2;;Bultaco;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;326;2;;Bultaco;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;399;2;;Honda;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;486;2;;Suzuki;4
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;487;2;;Suzuki;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;498;2;;Kawasaki;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;499;2;;Honda;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;498;2;;Kawasaki;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;4;499;2;;Honda;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;5;398;2;;Suzuki;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 250 fins a 500 cc;5;399;2;;Kawasaki;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 500 fins a 1000cc;4;595;2;;Yamaha;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Vespa;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Aiyumo;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Yiying;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Montesa;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;75;2;;Montesa;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Daelim;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;73;2;;Suzuki;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Cagiva;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Daelim;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Daelim;4
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Honda;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Piaggio;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Suzuki;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Vespa;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Vespa;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Daelim;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Kymco;6
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;S.Y.M;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;S.Y.M;5
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Yamaha;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Yamaha;6
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Honda;6
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Honda;10
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Honda;12
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Kymco;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Kymco;6
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Peugeot;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Suzuki;3
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Suzuki;7
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Yamaha;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Derbi;4
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Honda;2
DESCONEGUT;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;74;2;;Honda;3
DESCONEGUT;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;A.U.D.I.;2
DESCONEGUT;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Audi;2
DESCONEGUT;TODO TERRENO;Turismes de 8 fins a 11,99 CV           ;12;1.590;5;;Suzuki;2
DESCONEGUT;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;13;1.995;5;;Bmw;3
DESCONEGUT;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;14;2.171;5;;Opel;2
DESCONEGUT;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;15;2.476;5;;Hyundai;2
DESCONEGUT;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;15;2.497;5;;Kia;3
DESCONEGUT;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;16;2.664;5;;Nissan;3
DESCONEGUT;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;16;2.664;7;;Nissan;3
DESCONEGUT;TODO TERRENO;Turismes de 16 fins a 19,99 CV          ;17;2.902;5;;Hyundai;3
DESCONEGUT;TODO TERRENO;Turismes de 16 fins a 19,99 CV          ;17;2.982;5;;Toyota;2
DESCONEGUT;TODO TERRENO;Turismes de 16 fins a 19,99 CV          ;17;2.982;8;;Toyota;2
DESCONEGUT;TODO TERRENO;Turismes de 16 fins a 19,99 CV          ;19;3.124;5;;Jeep;2
DESCONEGUT;TODO TERRENO;Turismes de 16 fins a 19,99 CV          ;20;2.967;7;;Audi;2
DESCONEGUT;TODO TERRENO;Turismes de 16 fins a 19,99 CV          ;20;2.987;5;;Jeep;3
DESCONEGUT;TODO TERRENO;Turismes de 16 fins a 19,99 CV          ;20;2.987;5;;Mercedes;3
DESCONEGUT;TODO TERRENO;Turismes de 16 fins a 19,99 CV          ;20;2.993;5;;Bmw;2
DESCONEGUT;TODO TERRENO;Turismes de 8 fins a 11,99 CV           ;10;1.298;4;;Suzuki;2
DESCONEGUT;TODO TERRENO;Turismes de 8 fins a 11,99 CV           ;11;1.568;5;;Lada;2
DESCONEGUT;TODO TERRENO;Turismes de 8 fins a 11,99 CV           ;12;1.590;0;;Suzuki;2
DESCONEGUT;TRACTOCAMION;Tractors de més de 25 CV                ;47;12.580;2;;Daf;2
DESCONEGUT;TRACTOR;Tractors de més de 25 CV                ;29;11.116;2;;Renault;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;4;;Toyota;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;4;;Toyota;3
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;4;;Toyota;8
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Hyundai;5
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Hyundai;8
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Hyundai;9
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Kia;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Toyota;3
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;4;;Seat;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Ford;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Ford;10
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Seat;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Seat;3
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Seat;6
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Volkswagen;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Volkswagen;4
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;999;2;;Smart;3
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;843;5;;Seat;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;843;5;;Seat;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;843;5;;Seat;3
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;843;5;;Seat;12
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;848;4;;Morris;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;848;4;;Morris;6
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;852;5;;Renault;6
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;Mini;11
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;Renault;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;A.U.D.I.;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Audi;7
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Chevrolet;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Chevrolet;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Citroen;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Dacia;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Mini;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Nissan;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Nissan;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;7
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Peugeot;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Renault;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Renault;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Renault;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Renault;6
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Renault;29
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;6
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;7
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;13
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;14
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;23
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Toyota;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Toyota;12
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Volkswagen;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Volkswagen;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Volkswagen;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Volkswagen;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Volkswagen;6
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;7;;Nissan;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;7;;Opel;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;7;;Toyota;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.599;5;;B.M.W.;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.599;5;;Hyundai;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;4;;Hyundai;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.597;5;;Ford;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.599;5;;Hyundai;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.647;5;;Renault;5
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;5;602;5;;Citroen;4
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;5;602;5;;Citroen;8
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;6;698;2;;Smart;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;796;5;;Daewoo;3
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;796;5;;Chevrolet;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;767;4;;Seat;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;898;2;;Smart;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;898;5;;Dacia;5
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;898;5;;Dacia;6
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;898;5;;Renault;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;898;5;;Renault;4
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;898;5;;Renault;5
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;7;767;4;;Seat;33
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Ford;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Ford;3
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Ford;4
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;5;;Ford;6
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;4;;Citroen;2
DESCONEGUT;TURISMO;Turismes de menys de 8 CV               ;8;998;4;;Peugeot;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.582;5;;Kia;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Peugeot;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.586;5;;Suzuki;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;4;;Citroen;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;4;;Peugeot;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Citroen;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Citroen;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Citroen;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Citroen;10
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Citroen;27
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Peugeot;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Peugeot;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Peugeot;6
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Peugeot;16
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;7;;Peugeot;10
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.590;5;;Honda;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.590;5;;Honda;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;Peugeot;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.590;5;;Mitsubishi;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.591;5;;Hyundai;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.591;5;;Kia;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.592;5;;Seat;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.592;5;;Seat;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.592;5;;Seat;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.592;5;;Seat;16
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.592;5;;Talbot;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.592;7;;Seat;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Seat;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Seat;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Volkswagen;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Volkswagen;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Volkswagen;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Audi;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Seat;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Volkswagen;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.596;5;;Bmw;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.596;5;;Fiat;6
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.596;5;;Ford;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.596;5;;Ford;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.596;5;;Ford;6
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.596;5;;Ford;34
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.597;5;;Nissan;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.597;5;;Nissan;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;2;;Mazda;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;Mini;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Alfa;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Chevrolet;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Daewoo;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Mazda;6
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Mini;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;12
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Volkswagen;8
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.599;4;;Hyundai;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;A.U.D.I.;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;Audi;4
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;B.M.W.;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;Bmw;5
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;Mini;2
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;4;;Mini;3
DESCONEGUT;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.461;5;;Renault;8
